,tweet_id,name,verified,created_at,retweet_count,favorite_count,followers_count,hashtags,text,clean_text,textblob_sentiment,textblob_summary,vader_sentiment_pos,vader_sentiment_neg,vader_sentiment_neu,vader_sentiment_compound,vader_summary
3172,446,Shibetoshi Nakamoto,True,2022-03-10 18:30:24+00:00,270,1109,1194542,"[{'text': 'dogecoin', 'indices': [0, 9]}]",#dogecoin payments at https://t.co/xSAGycLof5 is live ~ just select BitPay at checkout https://t.co/sDdRGdHYfS,['#dogecoin payments at httpstcoxsagyclof5 is live  just select bitpay at checkout httpstcosddrgdhyfs'],0.13636363636363635,Positive,0.0,0.0,1.0,0.0,Neutral
3173,447,OKX_Brasil (antiga OKEx),True,2022-03-10 13:00:01+00:00,72,484,4541,"[{'text': 'memecoin', 'indices': [5, 14]}, {'text': 'dogecoin', 'indices': [58, 67]}, {'text': 'dogearmy', 'indices': [68, 77]}, {'text': 'SHIB', 'indices': [78, 83]}, {'text': 'SHIBARMY', 'indices': [84, 93]}, {'text': 'SHIBARAMY', 'indices': [94, 104]}, {'text': 'ShibaInu', 'indices': [105, 114]}]","Qual #memecoin tem a comunidade mais forte no Twitter? 🤔

#dogecoin #dogearmy #SHIB #SHIBARMY #SHIBARAMY #ShibaInu… https://t.co/9eq7nIpaqV",['qual #memecoin tem a comunidade mais forte no twitter 🤔\r\n\r\n#dogecoin #dogearmy #shib #shibarmy #shibaramy #shibainu… httpstco9eq7nipaqv'],0.0,Neutral,0.0,0.136,0.864,-0.296,Negative
3174,448,OKX_Brasil (antiga OKEx),True,2022-03-10 14:00:03+00:00,205,615,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/7UEewcvGFq",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco7ueewcvgfq'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3247,521,Shibetoshi Nakamoto,True,2022-03-10 18:30:24+00:00,270,1109,1194542,"[{'text': 'dogecoin', 'indices': [0, 9]}]",#dogecoin payments at https://t.co/xSAGycLof5 is live ~ just select BitPay at checkout https://t.co/sDdRGdHYfS,['#dogecoin payments at httpstcoxsagyclof5 is live  just select bitpay at checkout httpstcosddrgdhyfs'],0.13636363636363635,Positive,0.0,0.0,1.0,0.0,Neutral
3248,522,OKX_Brasil (antiga OKEx),True,2022-03-10 13:00:01+00:00,72,484,4541,"[{'text': 'memecoin', 'indices': [5, 14]}, {'text': 'dogecoin', 'indices': [58, 67]}, {'text': 'dogearmy', 'indices': [68, 77]}, {'text': 'SHIB', 'indices': [78, 83]}, {'text': 'SHIBARMY', 'indices': [84, 93]}, {'text': 'SHIBARAMY', 'indices': [94, 104]}, {'text': 'ShibaInu', 'indices': [105, 114]}]","Qual #memecoin tem a comunidade mais forte no Twitter? 🤔

#dogecoin #dogearmy #SHIB #SHIBARMY #SHIBARAMY #ShibaInu… https://t.co/9eq7nIpaqV",['qual #memecoin tem a comunidade mais forte no twitter 🤔\r\n\r\n#dogecoin #dogearmy #shib #shibarmy #shibaramy #shibainu… httpstco9eq7nipaqv'],0.0,Neutral,0.0,0.136,0.864,-0.296,Negative
3249,523,OKX_Brasil (antiga OKEx),True,2022-03-10 14:00:03+00:00,205,615,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/7UEewcvGFq",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco7ueewcvgfq'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3327,601,Shibetoshi Nakamoto,True,2022-03-10 18:30:24+00:00,270,1109,1194542,"[{'text': 'dogecoin', 'indices': [0, 9]}]",#dogecoin payments at https://t.co/xSAGycLof5 is live ~ just select BitPay at checkout https://t.co/sDdRGdHYfS,['#dogecoin payments at httpstcoxsagyclof5 is live  just select bitpay at checkout httpstcosddrgdhyfs'],0.13636363636363635,Positive,0.0,0.0,1.0,0.0,Neutral
3328,602,OKX_Brasil (antiga OKEx),True,2022-03-10 13:00:01+00:00,72,484,4541,"[{'text': 'memecoin', 'indices': [5, 14]}, {'text': 'dogecoin', 'indices': [58, 67]}, {'text': 'dogearmy', 'indices': [68, 77]}, {'text': 'SHIB', 'indices': [78, 83]}, {'text': 'SHIBARMY', 'indices': [84, 93]}, {'text': 'SHIBARAMY', 'indices': [94, 104]}, {'text': 'ShibaInu', 'indices': [105, 114]}]","Qual #memecoin tem a comunidade mais forte no Twitter? 🤔

#dogecoin #dogearmy #SHIB #SHIBARMY #SHIBARAMY #ShibaInu… https://t.co/9eq7nIpaqV",['qual #memecoin tem a comunidade mais forte no twitter 🤔\r\n\r\n#dogecoin #dogearmy #shib #shibarmy #shibaramy #shibainu… httpstco9eq7nipaqv'],0.0,Neutral,0.0,0.136,0.864,-0.296,Negative
3329,603,OKX_Brasil (antiga OKEx),True,2022-03-10 14:00:03+00:00,205,615,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/7UEewcvGFq",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco7ueewcvgfq'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3437,58,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3438,59,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3463,84,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3464,85,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3466,87,OKX_Brasil (antiga OKEx),True,2022-03-11 12:00:01+00:00,163,500,4727,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/bmJoP9nUbh",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstcobmjop9nubh'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3467,88,OKX_Latinoamérica,True,2022-03-11 11:00:01+00:00,98,282,4355,"[{'text': 'BabyDoge', 'indices': [10, 19]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEx', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 ¡Compra #BabyDoge y otras #memecoins en #OKEx! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/1AHw6dDYvD",['📈 ¡compra #babydoge y otras #memecoins en #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco1ahw6ddyvd'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3492,113,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3493,114,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3495,116,OKX_Brasil (antiga OKEx),True,2022-03-11 12:00:01+00:00,163,500,4727,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/bmJoP9nUbh",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstcobmjop9nubh'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3496,117,OKX_Latinoamérica,True,2022-03-11 11:00:01+00:00,98,282,4355,"[{'text': 'BabyDoge', 'indices': [10, 19]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEx', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 ¡Compra #BabyDoge y otras #memecoins en #OKEx! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/1AHw6dDYvD",['📈 ¡compra #babydoge y otras #memecoins en #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco1ahw6ddyvd'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3532,153,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3533,154,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3535,156,OKX_Brasil (antiga OKEx),True,2022-03-11 12:00:01+00:00,163,500,4727,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/bmJoP9nUbh",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstcobmjop9nubh'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3536,157,OKX_Latinoamérica,True,2022-03-11 11:00:01+00:00,98,282,4355,"[{'text': 'BabyDoge', 'indices': [10, 19]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEx', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 ¡Compra #BabyDoge y otras #memecoins en #OKEx! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/1AHw6dDYvD",['📈 ¡compra #babydoge y otras #memecoins en #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco1ahw6ddyvd'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3584,205,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3585,206,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3587,208,OKX_Brasil (antiga OKEx),True,2022-03-11 12:00:01+00:00,163,500,4727,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/bmJoP9nUbh",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstcobmjop9nubh'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3588,209,OKX_Latinoamérica,True,2022-03-11 11:00:01+00:00,98,282,4355,"[{'text': 'BabyDoge', 'indices': [10, 19]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEx', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 ¡Compra #BabyDoge y otras #memecoins en #OKEx! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/1AHw6dDYvD",['📈 ¡compra #babydoge y otras #memecoins en #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco1ahw6ddyvd'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3642,263,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3643,264,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3645,266,OKX_Brasil (antiga OKEx),True,2022-03-11 12:00:01+00:00,163,500,4727,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/bmJoP9nUbh",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstcobmjop9nubh'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3646,267,OKX_Latinoamérica,True,2022-03-11 11:00:01+00:00,98,282,4355,"[{'text': 'BabyDoge', 'indices': [10, 19]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEx', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 ¡Compra #BabyDoge y otras #memecoins en #OKEx! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/1AHw6dDYvD",['📈 ¡compra #babydoge y otras #memecoins en #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco1ahw6ddyvd'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3707,328,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3708,329,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3710,331,OKX_Brasil (antiga OKEx),True,2022-03-11 12:00:01+00:00,163,500,4727,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/bmJoP9nUbh",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstcobmjop9nubh'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3711,332,OKX_Latinoamérica,True,2022-03-11 11:00:01+00:00,98,282,4355,"[{'text': 'BabyDoge', 'indices': [10, 19]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEx', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 ¡Compra #BabyDoge y otras #memecoins en #OKEx! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/1AHw6dDYvD",['📈 ¡compra #babydoge y otras #memecoins en #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco1ahw6ddyvd'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3775,396,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3776,397,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
3778,399,OKX_Brasil (antiga OKEx),True,2022-03-11 12:00:01+00:00,163,500,4727,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/bmJoP9nUbh",['📈 compre #babydoge e outras #memecoins na #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstcobmjop9nubh'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3779,400,OKX_Latinoamérica,True,2022-03-11 11:00:01+00:00,98,282,4355,"[{'text': 'BabyDoge', 'indices': [10, 19]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEx', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 ¡Compra #BabyDoge y otras #memecoins en #OKEx! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/1AHw6dDYvD",['📈 ¡compra #babydoge y otras #memecoins en #okex 🐶🐕🦴\r\n\r\n#babydoge @babydogecoin\r\n#doge @dogecoin\r\n#elon @dogelonmars… httpstco1ahw6ddyvd'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3845,466,CateCoin,True,2022-03-11 16:42:26+00:00,192,1096,82430,"[{'text': 'dogecoin', 'indices': [0, 9]}, {'text': 'shibainu', 'indices': [12, 21]}, {'text': 'catecoin', 'indices': [25, 34]}]","#dogecoin🐶- #shibainu🐕-  #catecoin🐱 

👇                       👇                       👇",['#dogecoin🐶 #shibainu🐕  #catecoin🐱 \r\n\r\n👇                       👇                       👇'],0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
3846,467,OKX,True,2022-03-11 08:32:07+00:00,123,424,790216,"[{'text': 'dogecoin', 'indices': [26, 35]}, {'text': 'shibainu', 'indices': [42, 51]}]",".@AMCTheatres now accepts #dogecoin &amp; #shibainu payments! 🐶🚀

$DOGE $SHIB

https://t.co/qN5HVqQTfk",['@amctheatres now accepts #dogecoin amp #shibainu payments 🐶🚀\r\n\r\ndoge shib\r\n\r\nhttpstcoqn5hvqqtfk'],0.0,Neutral,0.223,0.0,0.777,0.3182,Positive
